timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,pH,pH_flags,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen_saturation_flags,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,NO3M_suna,NO3M_suna_flags,NO3_suna,NO3_suna_flags
8/18/2016 17:16,3,1 1 1 1,2.317,1 1 1 1,107.6,1 2 1 2,25.04,1 1 1 1,1018.711,1 1 1 1,1.17,1 1 1 1,26.43,1 1 1 1,254.3,1 1 1 1,8.95,1 1 1 1,2.322,1 1 1 1,122.6,1 1 1 1,9.86,1 1 1 1,1.419,1 1 1 1,0.417,1 1 1 1,1.091,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 17:31,3.4,1 1 1 1,2.64,1 1 1 1,101.4,1 2 1 2,24.98,1 1 1 1,1018.566,1 1 1 1,1.17,1 1 1 1,26.36,1 1 1 1,253.9,1 1 1 1,8.96,1 1 1 1,2.526,1 1 1 1,124.3,1 1 1 1,10.02,1 1 1 1,1.371,1 1 1 1,0.415,1 1 1 1,1.135,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 17:46,3.3,1 1 1 1,2.46,1 1 1 1,104,1 2 1 2,25.29,1 1 1 1,1018.59,1 1 1 1,1.17,1 1 1 1,26.58,1 1 1 1,253.7,1 1 1 1,8.98,1 1 1 1,2.49,1 1 1 1,127,1 1 1 1,10.19,1 1 1 1,0.931,1 1 1 1,0.368,1 1 1 1,1.073,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 18:01,3.2,1 1 1 1,2.353,1 1 1 1,90.9,1 2 1 2,25.64,1 1 1 1,1018.541,1 1 1 1,1.17,1 1 1 1,26.75,1 1 1 1,253.8,1 1 1 1,8.98,1 1 3 1,2.654,1 1 1 1,127.2,1 1 1 1,10.17,1 1 1 1,1.35,1 1 1 1,0.347,1 1 1 1,1.029,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 18:16,3.8,1 1 1 1,2.48,1 1 1 1,94.7,1 2 1 2,25.75,1 1 1 1,1018.392,1 1 1 1,1.167,1 1 1 1,26.8,1 1 1 1,254.1,1 1 1 1,8.98,1 1 3 1,2.179,1 1 1 1,125.2,1 1 1 1,10.01,1 1 1 1,1.238,1 1 1 1,0.358,1 1 1 1,1.017,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 18:31,4,1 1 1 1,2.959,1 1 1 1,94.2,1 2 1 2,25.64,1 1 1 1,1018.185,1 1 1 1,1.161,1 1 1 1,26.39,1 1 1 3,253.5,1 1 1 1,8.98,1 1 3 1,2.734,1 1 1 1,126,1 1 1 1,10.15,1 1 1 1,1.67,1 1 1 1,0.363,1 1 1 1,1.151,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 18:46,4.5,1 1 1 1,3.289,1 1 1 1,92.2,1 2 1 2,25.57,1 1 1 1,1018.118,1 1 1 1,1.16,1 1 1 1,26.76,1 1 1 1,253.8,1 1 1 1,8.96,1 1 1 1,3.118,1 1 1 1,125,1 1 1 1,10,1 1 1 1,1.25,1 1 1 1,0.312,1 1 1 1,0.946,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 19:01,4.1,1 1 1 1,3.127,1 1 1 1,98.1,1 2 1 2,25.48,1 1 1 1,1018.076,1 1 1 1,1.16,1 1 1 1,26.76,1 1 1 1,254,1 1 1 1,8.95,1 1 1 1,3.659,1 1 1 1,123,1 1 1 1,9.84,1 1 1 1,1.46,1 1 1 1,0.361,1 1 1 1,0.928,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 19:16,3.9,1 1 1 1,3.094,1 1 1 1,98.4,1 2 1 2,25.5,1 1 1 1,1018.058,1 1 1 1,1.16,1 1 1 1,27.13,1 1 1 1,254.4,1 1 1 1,8.94,1 1 1 1,2.574,1 1 1 1,122,1 1 1 1,9.69,1 1 1 1,1.101,1 1 1 1,0.273,1 1 1 1,0.772,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 19:31,4.6,1 1 1 1,3.116,1 1 1 1,87.9,1 2 1 2,25.69,1 1 1 1,1017.911,1 1 1 1,1.16,1 1 1 1,27.14,1 1 1 1,254.1,1 1 1 1,8.95,1 1 1 1,2.497,1 1 1 1,122.8,1 1 1 1,9.75,1 1 1 1,1.082,1 1 1 1,0.278,1 1 1 1,0.745,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 19:46,4.8,1 1 1 1,3.581,1 1 1 1,95.8,1 2 1 2,25.66,1 1 1 1,1017.635,1 1 1 1,1.16,1 1 1 1,27.05,1 1 1 1,254.1,1 1 3 1,8.94,1 1 1 1,2.347,1 1 1 1,122.3,1 1 1 1,9.73,1 1 1 1,1.094,1 1 1 1,0.274,1 1 1 1,0.77,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 20:01,4.1,1 1 1 1,3.262,1 1 1 1,99.9,1 2 1 2,25.85,1 1 1 1,1017.508,1 1 1 1,1.16,1 1 1 1,27.22,1 1 1 1,254.1,1 1 3 1,8.97,1 1 1 1,1.711,1 1 1 1,124.6,1 1 1 1,9.88,1 1 1 1,1.074,1 1 1 1,0.256,1 1 1 1,0.719,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 20:16,4.2,1 1 1 1,3.257,1 1 1 1,98.2,1 2 1 2,25.97,1 1 1 1,1017.366,1 1 1 1,1.16,1 1 1 1,27.12,1 1 1 1,254.1,1 1 3 1,8.98,1 1 1 1,2.116,1 1 1 1,125.5,1 1 1 1,9.97,1 1 1 1,1.064,1 1 1 1,0.277,1 1 1 1,0.777,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 20:31,4.6,1 1 1 1,3.629,1 1 1 1,97.1,1 2 1 2,25.87,1 1 1 1,1017.189,1 1 1 1,1.157,1 1 1 1,27,1 1 1 1,253.9,1 1 1 1,8.97,1 1 1 1,1.985,1 1 1 1,124.9,1 1 1 1,9.94,1 1 1 1,1.208,1 1 1 1,0.291,1 1 1 1,0.822,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 20:46,4.5,1 1 1 1,3.351,1 1 1 1,94.2,1 2 1 2,25.83,1 1 1 1,1017.105,1 1 1 1,1.15,1 1 1 1,26.99,1 1 1 1,253.8,1 1 1 1,8.98,1 1 1 1,2.3,1 1 1 1,124.7,1 1 1 1,9.94,1 1 1 1,1.161,1 1 1 1,0.285,1 1 1 1,0.815,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 21:01,3.5,1 1 1 1,2.746,1 1 1 1,100,1 2 1 2,26.17,1 1 1 1,1017.28,1 1 1 1,1.15,1 1 1 1,26.94,1 1 1 1,254.1,1 1 1 1,8.98,1 1 1 1,2.581,1 1 1 1,124.8,1 1 1 1,9.95,1 1 1 1,1.21,1 1 1 1,0.316,1 1 1 1,0.828,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 21:16,3.8,1 1 1 1,3.116,1 1 1 1,104.1,1 2 1 2,26.25,1 1 1 1,1016.989,1 1 1 1,1.15,1 1 1 1,27.07,1 1 1 1,254.3,1 1 1 1,9,1 1 1 1,2.481,1 1 1 1,125.9,1 1 1 1,10.02,1 1 1 1,1.259,1 1 1 1,0.287,1 1 1 1,0.757,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 21:31,4.8,1 1 1 1,3.339,1 1 1 1,95.3,1 2 1 2,26.38,1 1 1 1,1016.992,1 1 1 1,1.15,1 1 1 1,26.99,1 1 1 1,254,1 1 1 1,8.99,1 1 1 1,2.605,1 1 1 1,125.4,1 1 1 1,9.98,1 1 1 1,1.376,1 1 1 1,0.324,1 1 1 1,0.789,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 21:46,4.1,1 1 1 1,3.134,1 1 1 1,103.4,1 2 1 2,26.67,1 1 1 1,1017.042,1 1 1 1,1.15,1 1 1 1,26.94,1 1 1 1,253.5,1 1 1 1,8.99,1 1 1 1,2.808,1 1 1 1,125.2,1 1 1 1,9.98,1 1 1 1,1.21,1 1 1 1,0.313,1 1 1 1,0.814,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 22:01,4,1 1 1 1,3.222,1 1 1 1,108.8,1 2 1 2,26.74,1 1 1 1,1016.981,1 1 1 1,1.15,1 1 1 1,26.78,1 1 1 1,253.7,1 1 1 1,8.97,1 1 1 1,2.976,1 1 1 1,122.7,1 1 1 1,9.81,1 1 1 1,1.209,1 1 1 1,0.354,1 1 1 1,0.889,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 22:16,4.2,1 1 1 1,3.182,1 1 1 1,108.4,1 2 1 2,26.65,1 1 1 1,1016.933,1 1 1 1,1.15,1 1 1 1,26.65,1 1 1 1,253.9,1 1 1 1,8.95,1 1 1 1,3.011,1 1 1 1,120,1 1 1 1,9.62,1 1 1 1,1.112,1 1 1 1,0.361,1 1 1 1,0.94,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 22:31,4.2,1 1 1 1,3.372,1 1 1 1,106.5,1 2 1 2,26.41,1 1 1 1,1016.772,1 1 1 1,1.15,1 1 1 1,26.37,1 1 1 3,254.3,1 1 1 1,8.92,1 1 1 1,3.32,1 1 1 1,116.7,1 1 1 1,9.4,1 1 1 1,1.322,1 1 1 1,0.426,1 1 1 1,1.068,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 22:46,4.2,1 1 1 1,3.376,1 1 4 1,105.8,1 2 1 2,26.04,1 1 1 1,1016.462,1 1 1 1,1.15,1 1 1 1,26.67,1 1 1 1,253.8,1 1 1 1,8.95,1 1 1 1,3.48,1 1 1 1,120.1,1 1 1 1,9.62,1 1 1 1,1.291,1 1 1 1,0.36,1 1 1 1,0.916,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 23:01,3.9,1 1 1 1,3.239,1 1 4 1,109.8,1 2 1 2,25.84,1 1 1 1,1016.305,1 1 1 1,1.15,1 1 1 1,26.64,1 1 1 1,253.9,1 1 1 1,8.94,1 1 1 1,3.892,1 1 1 1,118.5,1 1 1 1,9.5,1 1 1 1,1.444,1 1 1 1,0.352,1 1 1 1,0.943,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 23:16,4.2,1 1 1 1,3.392,1 1 4 1,110.5,1 2 1 2,25.97,1 1 1 1,1016.117,1 1 1 1,1.147,1 1 1 1,26.58,1 1 1 1,254.2,1 1 1 1,8.93,1 1 1 1,4.289,1 1 1 1,118,1 1 1 1,9.47,1 1 1 1,1.36,1 1 1 1,0.35,1 1 1 1,0.956,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 23:31,4.3,1 1 1 1,3.354,1 1 4 1,118.6,1 2 1 2,25.66,1 1 1 1,1016.003,1 1 1 1,1.14,1 1 1 1,26.68,1 1 1 1,254.2,1 1 1 1,8.97,1 1 1 1,3.577,1 1 1 1,121.1,1 1 1 1,9.7,1 1 1 1,1.3,1 1 1 1,0.359,1 1 1 1,0.921,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/18/2016 23:46,4.3,1 1 1 1,3.324,1 1 4 1,131.3,1 2 1 2,25.57,1 1 1 1,1015.956,1 1 1 1,1.14,1 1 1 1,26.65,1 1 1 1,253.6,1 1 1 1,8.97,1 1 1 1,3.658,1 1 1 1,121.1,1 1 1 1,9.71,1 1 1 1,1.181,1 1 1 1,0.325,1 1 1 1,0.922,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 0:01,4.2,1 1 1 1,3.148,1 1 1 1,134.7,1 2 1 2,25.44,1 1 1 1,1016.012,1 1 1 1,1.14,1 1 1 1,26.58,1 1 1 1,253.4,1 1 1 1,8.95,1 1 1 1,3.406,1 1 1 1,120.2,1 1 1 1,9.65,1 1 1 1,1.268,1 1 1 1,0.324,1 1 1 1,0.951,1 1 1 1,-6.44,4 3 1 1,-0.0902,4 3 1 1
8/19/2016 0:16,4.3,1 1 1 1,3.236,1 1 1 1,135.5,1 2 1 2,25.24,1 1 1 1,1015.911,1 1 1 1,1.14,1 1 1 1,26.49,1 1 1 1,253.5,1 1 1 1,8.93,1 1 1 1,3.433,1 1 1 1,117.9,1 1 1 1,9.48,1 1 1 1,1.213,1 1 1 1,0.336,1 1 1 1,1,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 0:31,4.2,1 1 1 1,3.45,1 1 1 1,147.9,1 2 1 2,25.27,1 1 1 1,1015.794,1 1 1 1,1.14,1 1 1 1,26.44,1 1 1 1,253.5,1 1 1 1,8.92,1 1 1 1,3.357,1 1 1 1,116.8,1 1 1 1,9.39,1 1 1 1,1.447,1 1 1 1,0.35,1 1 1 1,1.03,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 0:46,4.1,1 1 1 1,3.097,1 1 1 1,152.7,1 2 1 2,25.32,1 1 1 1,1015.657,1 1 1 1,1.14,1 1 1 1,26.39,1 1 1 1,254.3,1 1 1 1,8.9,1 1 1 1,3.752,1 1 1 1,115.1,1 1 1 1,9.26,1 1 1 1,1.442,1 1 1 1,0.326,1 1 1 1,1.063,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 1:01,3.5,1 1 1 1,2.873,1 1 1 1,154.6,1 2 1 2,25.26,1 1 1 1,1015.563,1 1 1 1,1.14,1 1 1 1,26.35,1 1 1 1,256,1 1 1 1,8.89,1 1 1 1,3.603,1 1 1 1,113.8,1 1 1 1,9.17,1 1 1 1,1.506,1 1 1 1,0.347,1 1 1 1,1.08,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 1:16,3.4,1 1 1 1,2.591,1 1 1 1,149.9,1 2 1 2,25.21,1 1 1 1,1015.582,1 1 1 1,1.14,1 1 1 1,26.38,1 1 1 1,256.9,1 1 1 1,8.91,1 1 1 1,3.603,1 1 1 1,115,1 1 1 1,9.27,1 1 1 1,1.376,1 1 1 1,0.336,1 1 1 1,1.056,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 1:31,3.2,1 1 1 1,2.206,1 1 1 1,151.9,1 2 1 2,25.26,1 1 1 1,1015.509,1 1 1 1,1.14,1 1 1 1,26.36,1 1 1 1,256.9,1 1 1 1,8.91,1 1 1 1,3.814,1 1 1 1,114.6,1 1 1 1,9.23,1 1 1 1,1.329,1 1 1 1,0.341,1 1 1 1,1.068,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 1:46,3.4,1 1 1 1,2.621,1 1 1 1,143.3,1 2 1 2,25.15,1 1 1 1,1015.494,1 1 1 1,1.14,1 1 1 1,26.35,1 1 1 1,257.3,1 1 1 1,8.9,1 1 1 1,3.971,1 1 1 1,114.1,1 1 1 1,9.2,1 1 1 1,0.901,1 1 1 1,0.371,1 1 1 1,1.078,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 2:01,3.7,1 1 1 1,2.986,1 1 1 1,147.7,1 2 1 2,24.92,1 1 1 1,1015.612,1 1 1 1,1.14,1 1 1 1,26.35,1 1 1 1,257.6,1 1 1 1,8.9,1 1 1 1,3.791,1 1 1 1,114,1 1 1 1,9.19,1 1 1 1,1.434,1 1 1 1,0.353,1 1 1 1,1.084,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 2:16,4.7,1 1 1 1,3.619,1 1 1 1,146.8,1 2 1 2,24.74,1 1 1 1,1015.661,1 1 1 1,1.14,1 1 1 1,26.27,1 1 1 1,255.3,1 1 1 1,8.86,1 1 1 1,3.791,1 1 1 1,110.7,1 1 1 1,8.93,1 1 1 1,1.433,1 1 1 1,0.407,1 1 1 1,1.133,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 2:31,4.3,1 1 1 1,3.448,1 1 1 1,154.5,1 2 1 2,24.62,1 1 1 1,1015.71,1 1 1 1,1.14,1 1 1 1,26.13,1 1 1 1,255.9,1 1 1 1,8.79,1 1 1 1,4.028,1 1 1 1,105.4,1 1 1 1,8.53,1 1 1 1,1.631,1 1 1 1,0.42,1 1 1 1,1.242,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 2:46,4.5,1 1 1 1,3.59,1 1 1 1,150.9,1 2 1 2,24.51,1 1 1 1,1015.763,1 1 1 1,1.14,1 1 1 1,26.08,1 1 1 1,257.2,1 1 1 1,8.78,1 1 1 1,4.812,1 1 1 1,104.3,1 1 1 1,8.45,1 1 1 1,1.971,1 1 1 1,0.414,1 1 1 1,1.271,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 3:01,4.9,1 1 1 1,3.923,1 1 1 1,155.3,1 2 1 2,24.21,1 1 1 1,1015.903,1 1 1 1,1.14,1 1 1 1,26.12,1 1 1 1,256.6,1 1 1 1,8.82,1 1 1 1,5.667,1 1 1 1,107.4,1 1 1 1,8.69,1 1 1 1,1.642,1 1 1 1,0.447,1 1 1 1,1.25,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 3:16,5.8,1 1 1 1,4.701,1 1 1 1,160.7,1 2 1 2,23.86,1 1 1 1,1016.019,1 1 1 1,1.14,1 1 1 1,26.11,1 1 1 1,257.3,1 1 1 1,8.83,1 1 1 1,5.623,1 1 1 1,107.2,1 1 1 1,8.68,1 1 1 1,1.906,1 1 1 1,0.444,1 1 1 1,1.261,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 3:31,6.8,1 1 1 1,5.197,1 1 1 1,167.3,1 2 1 2,23.6,1 1 1 1,1016.111,1 1 1 1,1.14,1 1 1 1,26.09,1 1 1 1,256.8,1 1 1 1,8.81,1 1 1 1,5.684,1 1 1 1,105.9,1 1 1 1,8.57,1 1 1 1,1.311,1 1 1 1,0.459,1 1 1 1,1.284,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 3:46,6.8,1 1 1 1,5.54,1 1 1 1,167.6,1 2 1 2,23.23,1 1 1 1,1016.059,1 1 1 1,1.14,1 1 1 1,26.05,1 1 1 1,256.9,1 1 1 1,8.79,1 1 1 1,5.524,1 1 1 1,104.3,1 1 1 1,8.45,1 1 1 1,1.454,1 1 1 1,0.463,1 1 1 1,1.306,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 4:01,7.3,1 1 1 1,5.747,1 1 1 1,173.1,1 2 1 2,23.02,1 1 1 1,1016.079,1 1 1 1,1.14,1 1 1 1,26.01,1 1 1 1,256.8,1 1 1 1,8.77,1 1 1 1,5.994,1 1 1 1,102.2,1 1 1 1,8.29,1 1 1 1,1.441,1 1 1 1,0.451,1 1 1 1,1.343,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 4:16,6.6,1 1 1 1,5.43,1 1 1 1,173.3,1 2 1 2,22.91,1 1 1 1,1016.013,1 1 1 1,1.14,1 1 1 1,25.96,1 1 1 1,256.6,1 1 1 1,8.73,1 1 1 1,5.444,1 1 1 1,99.9,1 1 1 1,8.1,1 1 1 1,1.695,1 1 1 1,0.458,1 1 1 1,1.399,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 4:31,5.6,1 1 1 1,4.518,1 1 1 1,173.8,1 2 1 2,22.83,1 1 1 1,1015.89,1 1 1 1,1.14,1 1 1 1,25.94,1 1 1 1,258.4,1 1 1 1,8.72,1 1 1 1,5.182,1 1 1 1,98.8,1 1 1 1,8.02,1 1 1 1,1.652,1 1 1 1,0.488,1 1 1 1,1.407,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 4:46,4.7,1 1 1 1,3.694,1 1 1 1,179.7,1 2 1 2,22.77,1 1 1 1,1015.913,1 1 3 1,1.14,1 1 1 1,25.93,1 1 1 1,258.7,1 1 1 1,8.73,1 1 1 1,5.316,1 1 1 1,98.4,1 1 1 1,7.985,1 1 1 1,1.28,1 1 1 1,0.467,1 1 1 1,1.411,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 5:01,4.3,1 1 1 1,3.31,1 1 1 1,187.4,1 2 1 2,22.73,1 1 1 1,1015.951,1 1 3 1,1.14,1 1 1 1,25.91,1 1 1 1,258.3,1 1 1 1,8.71,1 1 1 1,5.644,1 1 1 1,96.5,1 1 1 1,7.836,1 1 1 1,1.65,1 1 1 1,0.502,1 1 1 1,1.443,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 5:16,4.2,1 1 3 1,3.238,1 1 1 1,189,1 2 1 2,22.69,1 1 1 1,1015.918,1 1 3 1,1.14,1 1 1 1,25.9,1 1 1 1,258,1 1 1 1,8.7,1 1 1 1,5.376,1 1 1 1,96.1,1 1 1 1,7.806,1 1 1 1,2.535,1 1 1 1,0.473,1 1 1 1,1.454,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 5:31,4.3,1 1 3 1,3.227,1 1 1 1,188.9,1 2 1 2,22.67,1 1 1 1,1015.811,1 1 1 1,1.14,1 1 1 1,25.88,1 1 1 1,256.6,1 1 1 1,8.69,1 1 1 1,4.983,1 1 1 1,96.1,1 1 1 1,7.81,1 1 1 1,2.281,1 1 1 1,0.482,1 1 1 1,1.441,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 5:46,4.2,1 1 3 1,3.157,1 1 1 1,192.9,1 2 1 2,22.62,1 1 1 1,1015.89,1 1 1 1,1.14,1 1 1 1,25.89,1 1 1 1,257,1 1 1 1,8.7,1 1 1 1,4.888,1 1 1 1,96.5,1 1 1 1,7.84,1 1 1 1,1.728,1 1 1 1,0.47,1 1 1 1,1.438,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 6:01,3.2,1 1 1 1,2.453,1 1 1 1,190.7,1 2 1 2,22.7,1 1 1 1,1015.826,1 1 1 1,1.14,1 1 1 1,25.89,1 1 1 1,257.9,1 1 1 1,8.7,1 1 1 1,5.123,1 1 1 1,96.1,1 1 1 1,7.807,1 1 1 1,2.116,1 1 1 1,0.45,1 1 1 1,1.451,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 6:16,3.2,1 1 1 1,2.259,1 1 1 1,181.5,1 2 1 2,22.81,1 1 1 1,1015.795,1 1 1 1,1.14,1 1 1 1,25.88,1 1 1 1,258.1,1 1 1 1,8.71,1 1 1 1,5.213,1 1 1 1,95.9,1 1 1 1,7.789,1 1 1 1,0.957,1 1 1 1,0.466,1 1 1 1,1.432,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 6:31,3.2,1 1 1 1,2.544,1 1 1 1,177.1,1 2 1 2,22.78,1 1 1 1,1015.723,1 1 1 1,1.14,1 1 1 1,25.89,1 1 1 1,257.2,1 1 1 1,8.7,1 1 1 1,5.056,1 1 1 1,95.1,1 1 1 1,7.725,1 1 1 1,1.641,1 1 1 1,0.465,1 1 1 1,1.448,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 6:46,3.9,1 1 1 1,2.611,1 1 1 1,181.7,1 2 1 2,22.77,1 1 1 1,1015.745,1 1 1 1,1.14,1 1 1 1,25.89,1 1 1 1,257.1,1 1 1 1,8.71,1 1 1 1,4.937,1 1 1 1,95.7,1 1 1 1,7.781,1 1 1 1,1.392,1 1 1 1,0.466,1 1 1 1,1.445,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 7:01,4.7,1 1 1 1,3.857,1 1 1 1,191.8,1 2 1 2,22.48,1 1 1 1,1015.779,1 1 1 1,1.14,1 1 1 1,25.88,1 1 1 1,256.3,1 1 1 1,8.71,1 1 1 1,5.003,1 1 1 1,95.5,1 1 1 1,7.757,1 1 1 1,1.286,1 1 1 1,0.509,1 1 1 1,1.449,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 7:16,5,1 1 1 1,4.073,1 1 1 1,207.1,1 2 1 2,22.23,1 1 1 1,1015.714,1 1 1 1,1.14,1 1 1 1,25.87,1 1 1 1,256.1,1 1 1 1,8.71,1 1 1 1,5.282,1 1 1 1,95.7,1 1 1 1,7.78,1 1 1 1,1.908,1 1 1 1,0.468,1 1 1 1,1.431,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 7:31,5.1,1 1 1 1,4.149,1 1 1 1,208,1 2 1 2,22.13,1 1 1 1,1015.694,1 1 1 1,1.14,1 1 1 1,25.86,1 1 1 1,255.9,1 1 1 1,8.72,1 1 1 1,5.376,1 1 1 1,96.3,1 1 1 1,7.833,1 1 1 1,1.415,1 1 1 1,0.448,1 1 1 1,1.424,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 7:46,4.8,1 1 1 1,3.92,1 1 1 1,213.3,1 2 1 2,22.07,1 1 1 1,1015.7,1 1 1 1,1.14,1 1 1 1,25.86,1 1 1 1,255.7,1 1 1 1,8.72,1 1 1 1,5.532,1 1 1 1,96.1,1 1 1 1,7.815,1 1 1 1,1.463,1 1 1 1,0.486,1 1 1 1,1.437,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 8:01,4.8,1 1 1 1,3.86,1 1 1 1,219.5,1 2 1 2,22.16,1 1 1 1,1015.791,1 1 1 1,1.14,1 1 1 1,25.84,1 1 1 1,257.3,1 1 1 1,8.71,1 1 1 1,5.493,1 1 1 1,95.9,1 1 1 1,7.799,1 1 1 1,1.714,1 1 1 1,0.492,1 1 1 1,1.452,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 8:16,5,1 1 1 1,3.652,1 1 1 1,217.9,1 2 1 2,22.11,1 1 1 1,1015.685,1 1 1 1,1.14,1 1 1 1,25.82,1 1 1 1,257.7,1 1 1 1,8.71,1 1 1 1,5.532,1 1 1 1,95.8,1 1 1 1,7.793,1 1 1 1,1.919,1 1 1 1,0.493,1 1 1 1,1.455,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
8/19/2016 8:31,4.2,1 1 1 1,3.006,1 1 1 1,216.4,1 2 1 2,22.04,1 1 1 1,1015.572,1 1 1 1,1.14,1 1 1 1,25.84,1 1 1 1,257.6,1 1 1 1,8.71,1 1 1 1,5.562,1 1 1 1,95.7,1 1 1 1,7.781,1 1 1 1,3.704,1 1 1 1,0.511,1 1 1 1,1.445,1 1 1 1,-6.44,4 3 4 1,-0.0902,4 3 4 1
